rh,temp,co2
78.385,25.221,138.300003052
78.385,25.221,138.199996948
78.416,25.216,138.5
78.416,25.216,137.399993896
78.416,25.216,137.5
78.416,25.216,137.699996948
78.416,25.216,137.5
78.416,25.216,138.600006104
78.145,25.259,137.800003052
78.145,25.259,138.399993896
78.081,25.272,139.100006104
78.081,25.272,139.100006104
78.081,25.272,138.199996948
78.081,25.272,137.699996948
78.081,25.272,137.899993896
78.081,25.272,136.899993896
78.081,25.272,137.5
78.081,25.272,137.399993896
78.081,25.272,137.5
78.081,25.272,138.899993896
78.081,25.272,139.600006104
78.081,25.272,139.800003052
78.081,25.272,138.800003052
78.081,25.272,138.899993896
78.081,25.272,139.199996948
78.081,25.272,139.600006104
77.774,25.363,139.199996948
77.774,25.363,139.300003052
77.786,25.363,138.5
77.786,25.363,139.199996948
77.767,25.365,139.199996948
77.767,25.365,138.600006104
77.766,25.366,137.800003052
77.766,25.366,137.699996948
77.767,25.365,137.699996948
77.767,25.365,138.5
77.763,25.367,139.800003052
77.763,25.367,138.899993896
77.661,25.369,139.600006104
77.661,25.369,138.399993896
77.619,25.37,138.100006104
77.619,25.37,138.699996948
77.582,25.371,138.800003052
77.582,25.371,139
77.495,25.372,139.199996948
77.495,25.372,139.699996948
77.582,25.371,138.899993896
77.582,25.371,138.5
77.41,25.374,138.699996948
77.41,25.374,138.600006104
77.275,25.374,137.699996948
77.275,25.374,138
77.169,25.398,138
77.169,25.398,138.5
77.275,25.374,137.800003052
77.275,25.374,138.100006104
77.126,25.411,138.399993896
77.126,25.411,138.300003052
77.124,25.424,138.5
77.124,25.424,138.300003052
77.126,25.411,138
77.126,25.411,137.600006104
77.126,25.411,137.399993896
77.126,25.411,137.899993896
77.126,25.411,138.399993896
77.126,25.411,138.899993896
76.892,25.497,138.199996948
76.892,25.497,138.5
76.814,25.517,138.800003052
76.814,25.517,138.399993896
76.725,25.539,138.199996948
76.725,25.539,138
76.814,25.517,138
76.814,25.517,138
76.725,25.556,137.399993896
76.725,25.556,137.600006104
76.725,25.539,136
76.725,25.539,134.899993896
76.725,25.539,135.800003052
76.725,25.539,136
76.725,25.539,136.800003052
76.725,25.539,136.699996948
76.725,25.539,137.5
76.725,25.539,137.699996948
76.725,25.539,137.199996948
76.725,25.539,137.600006104
76.256,25.77,137
76.256,25.77,136.399993896
76.183,25.781,137.800003052
76.183,25.781,136.399993896
76.146,25.788,137.199996948
76.146,25.788,138.600006104
76.104,25.794,140.699996948
76.104,25.794,141.5
76.146,25.788,142.899993896
76.146,25.788,143.800003052
75.937,25.805,143.199996948
75.937,25.805,142.300003052
75.851,25.816,142.199996948
75.851,25.816,140.699996948
75.753,25.832,140.5
75.753,25.832,140.600006104
75.7,25.849,140.699996948
75.7,25.849,140.300003052
75.753,25.832,140.399993896
75.753,25.832,142.199996948
75.633,25.869,142.600006104
75.633,25.869,143
75.563,25.885,143.100006104
75.563,25.885,143.100006104
75.406,25.923,142.300003052
75.406,25.923,141
75.37,25.948,141
75.37,25.948,140.899993896
75.406,25.923,141.199996948
75.406,25.923,141.100006104
75.356,25.968,142.100006104
75.356,25.968,142.5
75.289,25.989,141.800003052
75.289,25.989,140.899993896
75.289,25.989,141.100006104
75.289,25.989,140.899993896
75.289,25.989,141.100006104
75.289,25.989,141.300003052
74.93,26.074,142.399993896
74.93,26.074,142.899993896
75.289,25.989,142.300003052
75.289,25.989,142
74.847,26.096,141.899993896
74.847,26.096,140.699996948
74.754,26.12,140.600006104
74.754,26.12,139.300003052
74.683,26.14,139.199996948
74.683,26.14,139.399993896
74.754,26.12,139.600006104
74.754,26.12,139.800003052
74.754,26.12,140.5
74.754,26.12,141.199996948
74.754,26.12,141.600006104
74.754,26.12,141.100006104
74.754,26.12,141.199996948
74.754,26.12,143.800003052
74.754,26.12,143.399993896
74.754,26.12,142.899993896
74.754,26.12,143.5
74.754,26.12,142
73.814,26.305,142.199996948
73.814,26.305,143.199996948
73.821,26.303,143.199996948
73.821,26.303,141.399993896
73.812,26.302,140.100006104
73.812,26.302,139.100006104
73.834,26.303,137.399993896
73.834,26.303,135.600006104
73.812,26.302,135
73.812,26.302,134.199996948
73.836,26.309,134.800003052
73.836,26.309,136.699996948
73.832,26.326,136.600006104
73.832,26.326,137.800003052
73.832,26.326,137.5
73.832,26.326,137.199996948
73.78,26.356,137
73.78,26.356,136.800003052
73.832,26.326,140.300003052
73.832,26.326,141.600006104
73.832,26.326,141.899993896
73.832,26.326,142
73.832,26.326,141.600006104
73.832,26.326,143.600006104
73.314,26.443,144.899993896
73.314,26.443,145.300003052
73.145,26.467,145.5
73.145,26.467,145.600006104
73.314,26.443,145.899993896
73.314,26.443,145.899993896
73.022,26.483,145.899993896
73.022,26.483,144.800003052
72.912,26.5,145.199996948
72.912,26.5,145.399993896
72.912,26.517,145.5
72.912,26.517,145.300003052
72.912,26.5,146
72.912,26.5,145.5
72.912,26.5,144.800003052
72.912,26.5,144.100006104
72.912,26.5,143.800003052
72.912,26.5,143.5
72.912,26.5,142.199996948
72.912,26.5,140.5
72.649,26.6,141.600006104
72.649,26.6,140.600006104
72.658,26.619,139.300003052
72.658,26.619,139.600006104
72.649,26.6,139
72.649,26.6,141
72.649,26.6,140.899993896
72.649,26.6,141
72.649,26.6,140.199996948
72.649,26.6,140.699996948
72.649,26.6,138.899993896
72.649,26.6,137.899993896
72.649,26.6,137
72.649,26.6,136.800003052
72.649,26.6,136.699996948
72.649,26.6,136.699996948
72.649,26.6,136.699996948
72.649,26.6,137.199996948
72.649,26.6,136.800003052
72.649,26.6,138.100006104
71.861,26.934,136.600006104
71.861,26.934,135.800003052
71.82,26.953,135.100006104
71.82,26.953,137.5
71.861,26.934,138.399993896
71.861,26.934,138.899993896
71.82,26.953,135.300003052
71.82,26.953,133.600006104
71.614,27.007,133.600006104
71.614,27.007,133.100006104
71.524,27.034,135.399993896
71.524,27.034,137.199996948
71.446,27.06,138
71.446,27.06,136.800003052
71.524,27.034,136.699996948
71.524,27.034,137.5
71.355,27.094,138.5
71.355,27.094,138.300003052
71.323,27.124,137.800003052
71.323,27.124,138.800003052
71.245,27.154,139.5
71.245,27.154,139.899993896
71.008,27.224,140.399993896
71.008,27.224,140.100006104
70.917,27.26,139.699996948
70.917,27.26,138.100006104
71.008,27.224,138.800003052
71.008,27.224,139.399993896
70.81,27.299,139.899993896
70.81,27.299,140.800003052
70.62,27.338,141.100006104
70.62,27.338,141
70.81,27.299,141
70.81,27.299,141
69.901,27.453,142.300003052
69.901,27.453,142.300003052
70.62,27.338,142
70.62,27.338,141.699996948
69.703,27.482,142.5
69.703,27.482,143
69.44,27.511,143.600006104
69.44,27.511,143.600006104
69.238,27.533,143.300003052
69.238,27.533,142.5
69.44,27.511,142.300003052
69.44,27.511,141
69.44,27.511,140.399993896
69.44,27.511,138.699996948
69.44,27.511,138.100006104
69.44,27.511,137.899993896
69.44,27.511,137.699996948
69.44,27.511,137.899993896
69.44,27.511,136.800003052
69.44,27.511,136
69.238,27.533,135.800003052
69.238,27.533,139.199996948
69.238,27.533,140.100006104
69.238,27.533,139.899993896
68.898,27.677,139.199996948
68.898,27.677,140
68.938,27.681,139.600006104
68.938,27.681,140.100006104
68.873,27.69,139
68.873,27.69,138.100006104
68.798,27.703,138.199996948
68.798,27.703,137.399993896
68.78,27.72,136.699996948
68.78,27.72,135
68.798,27.703,132.199996948
68.798,27.703,130.800003052
68.78,27.735,130.899993896
68.78,27.735,129.699996948
68.696,27.771,127.699996948
68.696,27.771,127.099998474
68.64,27.798,130.100006104
68.64,27.798,133
68.644,27.822,133.399993896
68.644,27.822,132.699996948
68.64,27.798,132.699996948
68.608,27.851,131.199996948
68.608,27.851,132.100006104
68.548,27.881,132.800003052
68.548,27.881,132.300003052
68.528,27.912,132.5
68.528,27.912,132.399993896
68.345,27.984,132.699996948
68.345,27.984,133.699996948
68.528,27.912,133.899993896
68.528,27.912,133.100006104
68.345,27.984,133.5
68.345,27.984,133.199996948
68.094,28.065,133.199996948
68.094,28.065,133
67.949,28.116,133.5
67.949,28.116,132.199996948
67.749,28.209,129.899993896
67.749,28.209,127.800003052
67.949,28.116,125.599998474
67.949,28.116,124.900001526
67.624,28.256,124.699996948
67.624,28.256,125.5
67.485,28.306,126.699996948
67.485,28.306,129.199996948
67.624,28.256,130
67.624,28.256,132.600006104
67.624,28.256,131.800003052
67.624,28.256,133.5
67.624,28.256,133.100006104
67.624,28.256,133.5
67.624,28.256,133.899993896
67.624,28.256,132.899993896
67.624,28.256,134.800003052
67.624,28.256,135.5
67.624,28.256,135.100006104
67.624,28.256,136.5
65.092,28.57,136.600006104
65.092,28.57,136.899993896
67.485,28.306,137.100006104
67.485,28.306,137.600006104
65.062,28.582,136.399993896
65.062,28.582,136.5
65.062,28.591,137.600006104
65.062,28.591,137.199996948
65.062,28.582,135.699996948
65.062,28.582,135.100006104
65.078,28.609,135.199996948
65.078,28.609,136.100006104
65.093,28.625,134.600006104
65.093,28.625,132.600006104
65.083,28.645,132.300003052
65.083,28.645,133.5
65.162,28.665,132.699996948
65.162,28.665,134
65.083,28.645,134.699996948
65.083,28.645,135.5
65.167,28.687,135
65.167,28.687,134
65.19,28.729,132.899993896
65.19,28.729,135.300003052
65.221,28.746,137.699996948
65.221,28.746,138.5
65.215,28.768,139.199996948
65.215,28.768,139.600006104
65.221,28.746,138.399993896
65.221,28.746,136.699996948
65.132,28.791,137.5
65.132,28.791,136.800003052
65.065,28.819,137.100006104
65.065,28.819,136.100006104
65.065,28.819,136.600006104
65.065,28.819,139.699996948
65.065,28.819,141.399993896
65.065,28.819,142.300003052
64.763,28.916,142.100006104
64.763,28.916,141.600006104
65.065,28.819,140.699996948
65.065,28.819,138.699996948
64.754,28.942,138.399993896
64.754,28.942,138.699996948
64.675,28.979,137.100006104
64.675,28.979,136.800003052
64.675,29.008,134.800003052
64.675,29.008,134.699996948
64.675,28.979,132.5
64.675,28.979,133.199996948
64.675,28.979,133.100006104
64.675,28.979,133.199996948
64.675,28.979,133.100006104
64.675,28.979,132.100006104
64.675,28.979,132.600006104
64.675,28.979,129.300003052
64.675,28.979,130
64.675,28.979,131.5
64.675,29.008,133.300003052
64.675,29.008,133.899993896
64.675,29.008,133.300003052
64.675,29.008,131.100006104
63.315,29.399,126.599998474
63.285,29.423,129.399993896
63.222,29.451,129
63.222,29.451,129.600006104
63.285,29.423,128.899993896
63.285,29.423,129
63.28,29.475,128.699996948
63.28,29.475,127.5
63.265,29.522,127.5
63.265,29.522,126.400001526
63.222,29.56,126.199996948
63.222,29.56,126.199996948
63.197,29.595,125.599998474
63.197,29.595,123.199996948
63.129,29.634,120.199996948
63.129,29.634,120
63.197,29.595,117.800003052
63.197,29.595,120.300003052
63.108,29.663,119.5
63.108,29.663,119.800003052
63.108,29.693,122.599998474
63.108,29.693,124.800003052
62.43,29.75,125.099998474
62.43,29.75,124.900001526
62.184,29.782,123.800003052
62.184,29.782,122.099998474
62.43,29.75,121.5
62.43,29.75,117.699996948
61.965,29.814,116
61.965,29.814,118.300003052
61.965,29.814,120.099998474
61.965,29.814,123
61.965,29.814,122.199996948
61.965,29.814,122.099998474
61.02,29.931,121.099998474
61.02,29.931,118.699996948
61.965,29.814,115.099998474
61.965,29.814,115.900001526
60.855,29.956,118.300003052
60.855,29.956,116.599998474
60.755,29.981,112.099998474
60.755,29.981,112
60.775,30.005,112.599998474
60.775,30.005,114.300003052
60.755,29.981,115.699996948
60.755,29.981,116.099998474
60.755,29.981,117.699996948
60.755,29.981,119.400001526
60.755,29.981,121
60.755,29.981,121.099998474
60.755,29.981,121
60.755,29.981,119.699996948
60.755,29.981,118.800003052
60.755,29.981,118.900001526
60.755,29.981,120.199996948
60.755,29.981,119.400001526
60.102,30.248,117.5
60.102,30.248,117.599998474
60.775,30.005,117
60.775,30.005,114.699996948
60.095,30.281,110.599998474
60.095,30.281,109.300003052
60.16,30.295,113.800003052
60.16,30.295,116.300003052
60.099,30.306,116.900001526
60.099,30.306,117.199996948
60.16,30.295,117
60.16,30.295,115.699996948
60.042,30.315,115.199996948
60.042,30.315,118.099998474
59.909,30.348,119.199996948
59.909,30.348,118.800003052
59.705,30.366,120.300003052
59.705,30.366,116.599998474
59.548,30.383,115
59.548,30.383,113.400001526
59.705,30.366,114.5
59.705,30.366,115.800003052
59.48,30.396,116
59.48,30.396,116
59.382,30.408,114.699996948
59.382,30.408,114.599998474
59.382,30.408,114.599998474
59.382,30.408,114.699996948
58.928,30.451,115.099998474
58.928,30.451,111.5
59.382,30.408,112.099998474
59.382,30.408,112.300003052
58.862,30.468,112.699996948
58.862,30.468,113.599998474
58.862,30.468,115.300003052
58.862,30.468,115.099998474
58.827,30.506,114.199996948
58.827,30.506,113.300003052
58.747,30.558,112.800003052
58.747,30.558,111.800003052
58.827,30.506,111.199996948
58.827,30.506,111.199996948
58.716,30.578,110.099998474
58.716,30.578,110.800003052
58.683,30.598,110.800003052
58.683,30.598,109.599998474
58.636,30.613,110.199996948
58.636,30.613,110.599998474
58.683,30.598,110.699996948
58.683,30.598,110.5
58.683,30.598,110.900001526
58.683,30.598,110.599998474
58.683,30.598,108.599998474
58.683,30.598,108.099998474
58.683,30.598,108.699996948
58.683,30.598,109.599998474
58.683,30.598,107.199996948
58.683,30.598,103.5
58.636,30.613,101.199996948
58.636,30.613,103.699996948
58.636,30.613,104.199996948
58.636,30.613,104.599998474
57.918,30.823,104.099998474
57.918,30.823,103.599998474
57.932,30.832,104.099998474
57.932,30.832,103.099998474
57.879,30.839,102.099998474
57.932,30.832,101.699996948
57.932,30.832,100.400001526
57.879,30.839,99.5
57.879,30.839,100
57.74,30.879,101.599998474
57.74,30.879,100.599998474
57.543,30.901,98
57.543,30.901,97.9000015259
57.379,30.921,100.099998474
57.379,30.921,100.099998474
57.543,30.901,99.6999969482
57.543,30.901,98.1999969482
57.144,30.939,97.6999969482
57.144,30.939,97.0999984741
57.095,30.953,96.9000015259
57.095,30.953,98
57.095,30.953,96.5
56.705,31.002,90
56.705,31.002,86.4000015259
56.591,31.023,84.5
56.591,31.023,82.4000015259
56.705,31.002,82.5999984741
56.705,31.002,85
56.545,31.045,86.6999969482
56.545,31.045,88.5999984741
56.545,31.045,88.3000030518
56.545,31.045,90.5999984741
56.545,31.045,89.0999984741
56.545,31.045,88.3000030518
56.545,31.045,88.4000015259
56.545,31.045,88.1999969482
56.591,31.148,87.8000030518
56.591,31.148,88.5999984741
56.493,31.177,88.5
56.493,31.177,87.3000030518
56.427,31.213,88.8000030518
56.427,31.213,89.5
56.393,31.241,84.5999984741
56.393,31.241,82.8000030518
56.427,31.213,83.5
56.427,31.213,83.5999984741
56.427,31.213,83.4000015259
56.427,31.213,84.4000015259
56.427,31.213,82.9000015259
56.427,31.213,81.5999984741
56.427,31.213,82.5
56.427,31.213,83.9000015259
56.427,31.213,82.9000015259
56.427,31.213,81.1999969482
56.427,31.213,81
56.427,31.213,81.0999984741
55.251,31.482,80.5999984741
55.251,31.482,80.6999969482
55.184,31.482,78.4000015259
55.184,31.482,72.5999984741
55.165,31.482,71.9000015259
55.165,31.482,77.0999984741
55.074,31.491,76.4000015259
55.074,31.491,77.9000015259
55.165,31.482,77
55.165,31.482,78
55.165,31.482,78.6999969482
55.165,31.482,78.9000015259
55.05,31.509,77.1999969482
55.05,31.509,77.1999969482
54.954,31.538,76.6999969482
54.954,31.538,75.8000030518
54.847,31.555,75.0999984741
54.847,31.555,76.4000015259
54.73,31.572,75.4000015259
54.73,31.572,76.0999984741
54.847,31.555,74.5
54.847,31.555,73.5
54.533,31.594,72.5999984741
54.533,31.594,72.4000015259
54.389,31.623,71.5
54.389,31.623,67.3000030518
54.121,31.675,67.8000030518
54.121,31.675,68
53.941,31.698,69.5999984741
53.941,31.698,72
54.121,31.675,72.0999984741
54.121,31.675,72.1999969482
53.537,31.722,73.3000030518
53.537,31.722,74.5
53.941,31.698,73.6999969482
53.941,31.698,74.6999969482
53.941,31.698,73.8000030518
53.941,31.698,73.5999984741
53.941,31.698,74.4000015259
53.941,31.698,75.9000015259
52.755,31.801,75.9000015259
52.755,31.801,75.6999969482
52.672,31.817,76.4000015259
52.672,31.817,75
52.413,31.838,72.5999984741
52.413,31.838,72.4000015259
52.357,31.857,72.3000030518
52.357,31.857,71.0999984741
52.413,31.838,69.9000015259
52.413,31.838,67.1999969482
52.413,31.838,67
52.413,31.838,66
52.413,31.838,65.1999969482
52.413,31.838,63.0999984741
52.413,31.838,62.9000015259
52.413,31.838,60.4000015259
52.413,31.838,60.5999984741
52.413,31.838,63.2999992371
51.248,32.049,64.0999984741
51.248,32.049,63
52.357,31.857,62.0999984741
52.357,31.857,63.4000015259
51.13,32.054,63.2000007629
51.13,32.054,61.0999984741
50.874,32.052,61.2999992371
50.874,32.052,58.2000007629
50.744,32.049,60
50.744,32.049,59.7000007629
50.874,32.052,57.0999984741
50.874,32.052,59.2999992371
50.744,32.045,58.7000007629
50.744,32.045,58.9000015259
50.537,32.051,59.0999984741
50.537,32.051,58.7999992371
50.483,32.061,59
50.483,32.061,59.2000007629
50.342,32.066,59.5
50.342,32.066,64.9000015259
50.483,32.061,65
50.483,32.061,63.5
50.022,32.071,62.7000007629
50.022,32.071,62.0999984741
49.688,32.073,65.5
49.425,32.069,61.4000015259
49.425,32.069,59.0999984741
49.25,32.075,61.2000007629
49.25,32.075,59.5
49.227,32.083,59.4000015259
49.227,32.083,57.5
49.25,32.075,58.0999984741
49.25,32.075,59.4000015259
49.109,32.09,60.5
49.109,32.09,58.4000015259
48.768,32.094,58.7000007629
48.768,32.094,58.5
49.109,32.09,58.0999984741
49.109,32.09,58.0999984741
48.356,32.116,57.4000015259
48.356,32.116,54.7000007629
48.768,32.094,57.4000015259
48.768,32.094,59.4000015259
48.121,32.134,57.5999984741
48.121,32.134,57.9000015259
47.806,32.162,58.0999984741
47.806,32.162,55.7999992371
47.57,32.188,54.9000015259
47.57,32.188,53.5999984741
47.806,32.162,53
47.806,32.162,53
47.806,32.162,51.7999992371
47.806,32.162,51.2000007629
47.806,32.162,48.7000007629
47.806,32.162,49.0999984741
47.806,32.162,46.9000015259
47.806,32.162,46.7999992371
47.806,32.162,46.0999984741
47.806,32.162,44.2999992371
47.806,32.162,46.4000015259
47.806,32.162,45.4000015259
46.372,32.405,44.7000007629
46.372,32.405,42.9000015259
47.57,32.188,39.7999992371
47.57,32.188,40.5999984741
46.499,32.452,40.4000015259
46.499,32.452,40.9000015259
46.489,32.472,40
46.489,32.472,39.9000015259
46.418,32.493,43.4000015259
46.418,32.493,42
46.489,32.472,42.2999992371
46.489,32.472,37.0999984741
46.418,32.508,37.5
46.418,32.508,38.9000015259
46.384,32.574,40.9000015259
46.384,32.574,37.2999992371
